x,y
0.35363548730043637,0.9751339193099849
0.3536354873004366,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004366,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.35363548730043637,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004366,0.9751339193099849
0.35363548730043637,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.35363548730043637,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.35363548730043637,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004366,0.9751339193099849
0.3536354873004366,0.9751339193099849
0.35363548730043637,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.35363548730043637,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004366,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.35363548730043637,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.3536354873004365,0.9751339193099849
0.35363548730043637,0.9751339193099849
0.3536347737271137,0.9751272767593856
0.3536303358080204,0.9750859248596931
0.35361665621169047,0.9749580967198372
0.353585086030924,0.9746612054884306
0.35353289152707745,0.9741669356127908
0.3534197460521499,0.9730981553628284
0.3533018875757258,0.9719898307911676
0.3531639417475312,0.9706777847648631
0.3529982615734395,0.9690729770865761
0.35279152734117936,0.9670373922042163
0.352487195878721,0.9639895388550233
0.35207250985212823,0.9597391704488307
0.3516541180078181,0.955352175828153
0.35119573683481076,0.9504782296752703
0.3506611896343552,0.9447588768614712
0.3501127523912131,0.9388828649007542
0.349470543764797,0.9318775020313536
0.34879163848905903,0.924432458178068
0.34811110632458053,0.9168738445066086
0.34735645095562817,0.9083932321762515
0.3466214124291669,0.9000208854298694
0.3458486949608246,0.8910257056577408
0.34504189772286564,0.881589932181814
0.34423860439286846,0.8721550762024297
0.3434103212572661,0.862369212687899
0.34256195289381197,0.8523569357756061
0.34170797399893016,0.842420125491172
